month,author,confidence,paper_summary,summary_of_strengths,summary_of_weaknesses,"comments,_suggestions_and_typos",overall_assessment,datasets,software,author_identity_guess,missed_assignments,count
2021- 12-01,Jun Yang,3.0,652.0,220.0,291.0,199.0,3.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Junliang Guo,2.0,242.0,107.0,122.0,3.0,3.0,3.0,3.0,3.0,0.0,No. of papers: 1
2021- 12-01,Junwei Bao,3.0,353.0,115.0,635.0,61.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Junyang Lin,4.0,255.0,104.0,996.0,78.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Juyong Kim,3.0,1560.0,498.0,242.0,167.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kai Shu,4.0,188.0,256.0,921.0,38.0,2.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kai Sun,3.5,717.0,214.5,395.0,863.0,3.0,2.0,2.0,1.0,0.0,No. of papers: 2
2021- 12-01,Kalpa Gunaratna,4.0,1657.0,65.0,895.0,760.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kang Min Yoo,3.0,782.0,279.0,243.0,3.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Katya Artemova,4.0,546.0,250.0,827.0,100.0,2.0,2.0,4.0,4.0,0.0,No. of papers: 1
2021- 12-01,Kazuma Kadowaki,3.0,642.0,424.0,1238.0,2335.0,2.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kazunari Sugiyama,4.0,447.0,174.0,267.0,3722.0,1.5,4.0,3.0,3.0,0.0,No. of papers: 1
2021- 12-01,Keisuke Sakaguchi,4.0,412.0,113.0,522.0,908.0,3.0,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kenneth Church,3.0,442.0,89.0,752.0,450.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kenneth Joseph,4.0,347.3333333333333,140.0,1753.6666666666667,625.6666666666666,2.6666666666666665,2.0,1.6666666666666667,1.6666666666666667,0.0,No. of papers: 3
2021- 12-01,Kenton Lee,4.0,282.0,336.0,724.0,278.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kevin Lin,4.0,393.5,468.0,1021.0,230.0,2.5,2.0,1.0,2.5,0.0,No. of papers: 2
2021- 12-01,Kirk Roberts,3.0,373.0,169.0,1573.0,1383.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kosuke Nishida,4.0,615.0,262.0,1258.0,343.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Koustuv Sinha,3.0,494.0,525.0,817.0,23.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kristina Striegnitz,3.0,778.0,426.0,1129.0,166.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kun Zhang,4.0,445.0,444.0,894.0,3.0,2.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kung-Hsiang Huang,4.0,615.0,225.0,689.0,551.0,4.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Kyunghyun Cho,4.0,666.0,543.0,1942.0,3.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 12-01,Lee Becker,4.0,1009.0,841.0,828.0,4.0,4.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lei Shen,4.0,596.0,233.0,184.0,563.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lei Zhang,3.5,335.0,460.5,185.0,219.5,3.75,2.5,1.5,1.0,0.0,No. of papers: 2
2021- 12-01,Leilei Gan,3.0,639.0,198.0,1049.0,37.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Leonardo Campillos-Llanos,2.0,1854.0,497.0,1551.0,2621.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lesly Miculicich,4.0,766.0,386.0,941.0,105.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Letitia Parcalabescu,4.0,249.66666666666666,471.3333333333333,1494.3333333333333,698.6666666666666,2.6666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2021- 12-01,Liang He,3.0,557.0,234.0,584.0,44.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Liang Pang,4.0,948.0,752.0,646.0,1330.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Liang Yao,4.0,404.0,76.0,193.5,288.5,3.25,1.0,2.5,2.5,0.0,No. of papers: 2
2021- 12-01,Libo Qin,4.0,480.0,533.0,591.0,102.0,3.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lidan Wang,4.0,371.0,305.0,282.0,10.0,3.0,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lina Rojas-Barahona,4.0,1978.0,1177.0,217.0,189.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Linfeng Song,3.0,118.0,34.0,605.0,4.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Linyi Yang,4.0,298.0,186.0,456.0,216.0,2.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Liqiang Xiao,4.0,372.0,203.0,693.0,101.5,1.75,1.0,4.5,1.0,0.0,No. of papers: 2
2021- 12-01,Liying Cheng,3.0,264.0,248.0,1045.0,541.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Louise Deleger,3.0,547.0,201.0,1388.0,115.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lu Chen,4.0,492.0,187.0,731.0,76.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lucy Lin,3.0,604.0,527.0,2107.0,143.0,3.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Luis Espinosa-Anke,3.0,815.0,616.0,1301.0,949.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Luis Fernando D'Haro,4.0,613.0,477.0,937.0,706.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Luisa Bentivogli,2.0,1358.0,403.0,2999.0,2639.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lun-Wei Ku,4.0,309.0,182.0,976.0,917.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Lütfi Kerem Senel,4.0,231.0,125.0,4539.0,401.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Maarten Sap,4.0,526.0,372.0,1375.0,10.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mahmoud Mohammadi,4.0,1050.0,575.0,2469.0,389.0,2.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Malte Ostendorff,4.0,750.0,383.0,355.0,717.0,4.0,1.0,4.0,3.0,0.0,No. of papers: 1
2021- 12-01,Manabu Okumura,4.0,204.0,413.0,1422.0,198.0,2.5,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Manas Gaur,4.0,661.0,274.0,450.0,128.0,1.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Manfred Stede,3.0,592.0,603.0,160.0,834.0,4.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Marco Del Tredici,5.0,326.0,355.0,2506.0,61.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Marco Gaido,5.0,798.0,485.0,1690.0,890.0,3.5,1.0,1.0,3.0,0.0,No. of papers: 1
2021- 12-01,Mareike Hartmann,3.0,1549.0,437.0,1015.0,2230.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Maria Pacheco,4.0,1066.0,394.0,269.0,846.0,4.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Marina Litvak,4.0,548.0,549.0,122.0,623.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mario Giulianelli,3.0,1805.0,937.0,1534.0,1071.0,3.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mark Stevenson,4.0,460.0,83.0,919.0,239.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mark Yatskar,3.0,2031.0,58.0,267.0,396.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Markus Egg,3.0,994.0,278.0,1777.0,240.0,2.5,1.0,3.0,2.0,0.0,No. of papers: 1
2021- 12-01,Marta Tatu,4.0,345.0,395.0,978.0,456.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Martin Fajčík,4.0,1285.0,410.0,1094.0,2470.0,2.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Martin Pereira,3.0,421.0,423.0,1006.0,296.0,2.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Martin Potthast,3.0,1316.0,308.0,1067.0,1498.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Martin Villalba,3.0,918.0,981.0,1460.0,1016.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Masaaki Nagata,3.0,1274.0,350.0,766.0,217.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Masahiro Kaneko,3.0,403.0,384.0,788.0,323.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Masayasu Muraoka,4.0,763.0,124.0,3277.0,864.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Matteo Gabburo,4.0,688.0,216.0,300.0,891.0,2.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 12-01,Matteo Negri,2.0,807.0,98.0,1475.0,1317.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Matthias Hagen,4.5,600.0,1294.0,2192.0,4762.5,2.0,1.0,1.0,2.0,0.0,No. of papers: 2
2021- 12-01,Matīss Rikters,3.0,664.0,351.0,1242.0,331.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Md Faisal Mahbub Chowdhury,4.0,143.0,131.0,1772.0,28.0,1.0,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mehdi Rezagholizadeh,4.0,275.0,288.0,807.0,750.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Michael Bendersky,4.0,652.0,315.0,1388.0,102.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Michael Färber,5.0,749.0,352.0,669.0,2703.0,1.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mikhail Khodak,3.0,489.0,613.0,427.0,1.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Min Yang,4.0,319.0,269.0,645.0,34.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Min Zhang,5.0,354.0,148.0,302.0,318.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Min-Yen Kan,4.0,2032.0,249.0,196.0,732.0,2.5,4.0,1.0,4.0,0.0,No. of papers: 1
2021- 12-01,Ming Sun,3.0,274.0,187.0,138.0,338.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Minghao Hu,4.0,393.0,64.0,252.0,170.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Minglei Li,5.0,577.0,300.0,120.0,344.0,3.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mingyang Song,3.0,468.0,164.0,635.0,14.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mingyu Wan,3.0,524.0,269.0,680.0,152.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mingyue Shang,3.0,558.0,185.0,80.0,73.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Minjoon Seo,4.0,682.0,131.0,642.0,110.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Minlie Huang,4.0,463.0,347.0,1256.0,274.0,2.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mirac Suzgun,4.0,2793.0,958.0,930.0,1368.0,4.0,5.0,5.0,4.0,0.0,No. of papers: 1
2021- 12-01,Mitesh Khapra,4.0,673.0,110.0,178.0,702.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mohammad Aliannejadi,4.0,468.0,425.0,859.0,313.0,3.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mokanarangan Thayaparan,3.0,206.0,228.5,896.0,237.0,2.5,2.0,2.5,1.0,0.0,No. of papers: 2
2021- 12-01,Mor Geva,4.0,488.0,378.0,1631.0,232.0,2.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mounica Maddela,4.0,1134.0,779.0,1102.0,236.0,4.0,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Mozhdeh Gheini,2.0,636.0,81.0,516.0,99.0,3.0,3.0,3.0,4.0,0.0,No. of papers: 1
2021- 12-01,Muhammad Abdul-Mageed,3.0,789.0,210.0,782.0,484.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,NAN SHAO,5.0,729.0,18.0,655.0,20.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Nader Akoury,4.0,1867.0,222.0,3515.0,578.0,2.0,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 12-01,Nanjiang Jiang,4.0,535.0,369.0,1843.0,1397.0,3.0,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Naomi Saphra,3.0,638.0,1127.0,1637.0,263.0,3.5,1.0,4.0,3.0,0.0,No. of papers: 1
2021- 12-01,Nasredine Semmar,4.0,964.0,557.0,833.0,180.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Naveen Arivazhagan,4.0,1190.0,917.0,2221.0,345.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Nikolai Ilinykh,4.0,644.0,416.0,2271.0,593.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Nikolaos Stylianou,3.0,305.0,155.0,1501.0,1031.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Niloofar Safi Samghabadi,4.0,595.0,359.0,715.0,385.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ning Shi,3.5,670.5,809.0,1316.5,576.5,2.75,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 12-01,Nithum Thain,2.5,969.5,626.0,1167.5,285.5,3.75,1.0,1.5,1.0,0.0,No. of papers: 2
2021- 12-01,Noam Slonim,4.0,272.0,196.0,1882.0,1577.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Oana Ignat,4.0,445.0,569.0,1479.0,409.0,3.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Olatz Perez-de-Vinaspre,5.0,1525.0,219.0,457.0,173.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ori Shapira,4.0,293.0,20.0,153.0,4.0,4.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Paola Merlo,5.0,708.0,164.0,750.0,1218.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Patricia Chiril,4.0,450.0,299.0,353.0,99.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Patrick Ernst,4.0,803.0,174.0,690.0,355.0,2.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Patrick Huber,4.0,697.0,156.0,257.0,1410.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Patrick Littell,2.0,344.0,1072.0,1163.0,32.0,3.5,2.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Paul Michel,4.0,589.0,416.0,2563.0,829.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Peixiang Zhong,3.0,504.0,169.0,247.0,4.0,2.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Peng Fu,5.0,461.0,249.0,454.0,794.0,1.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Peng Qi,4.0,551.0,804.0,3446.0,930.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Penghui Wei,4.0,533.0,157.0,572.0,19.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Pengjie Ren,3.0,126.0,157.0,146.0,599.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Peter Hase,4.0,1075.0,635.0,2367.0,596.0,1.5,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Peter Rankel,3.0,893.0,350.0,496.0,23.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Philipp Dufter,3.0,506.0,510.0,2147.0,305.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Philipp Koehn,4.0,377.6666666666667,189.33333333333334,439.3333333333333,3.0,2.8333333333333335,2.0,2.0,1.0,0.0,No. of papers: 3
2021- 12-01,Ping Luo,4.0,1039.0,495.0,972.0,115.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Piotr Mardziel,3.0,486.0,69.0,2242.0,1910.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Prafulla Kumar Choubey,3.0,796.0,288.0,388.0,383.0,3.0,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Prakhar Gupta,3.0,474.0,324.0,627.0,433.0,3.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Pranava Madhyastha,4.0,639.0,224.0,570.0,169.0,2.5,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Prashanth Vijayaraghavan,4.0,776.3333333333334,263.0,1660.6666666666667,534.0,3.1666666666666665,2.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2021- 12-01,Pratyay Banerjee,3.0,410.0,647.0,929.0,60.0,3.0,1.0,5.0,1.0,0.0,No. of papers: 1
2021- 12-01,Pride Kavumba,5.0,682.0,94.0,280.0,2881.0,1.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Puneet Mathur,5.0,688.0,663.0,514.0,281.0,3.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Qianchu Liu,2.0,651.0,704.0,980.0,3.0,2.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 12-01,Qiang Sheng,5.0,281.0,274.0,632.0,10233.0,1.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 12-01,Qianqian Xie,4.0,347.0,137.0,1262.0,510.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Qiantong Xu,3.0,617.0,370.0,680.0,256.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Qingyang Wu,4.0,858.0,430.5,1152.5,538.0,3.75,2.5,1.0,1.0,0.0,No. of papers: 2
2021- 12-01,Quan Pham,3.0,1829.0,1009.0,1039.0,483.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Quan Wang,4.0,638.0,320.0,1209.0,2.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Quzhe Huang,4.0,310.0,182.0,835.0,763.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rajarshi Das,4.0,3010.0,111.0,4326.0,265.0,3.0,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rajkumar Pujari,4.0,1661.0,674.0,406.0,1.0,3.5,4.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rakesh Verma,3.0,382.0,49.0,427.0,200.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ramakanth Pasunuru,4.0,533.0,169.0,148.0,3.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ramesh Manuvinakurike,3.0,300.0,162.0,558.0,2.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ramy Eskander,4.0,767.0,188.0,675.0,304.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Raphael Shu,3.0,425.0,285.0,1864.0,177.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Raphael Tang,3.0,460.0,140.0,336.0,5.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Renfen Hu,4.0,370.0,207.0,272.0,137.0,1.5,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Renjie Zheng,5.0,276.0,237.0,502.0,212.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Reno Kriz,4.0,1123.0,1067.0,1246.0,318.0,4.5,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Richard Evans,2.0,767.0,395.0,1876.0,691.0,4.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rik Koncel-Kedziorski,4.0,800.0,116.0,408.0,21.0,2.0,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ritam Dutt,4.0,659.0,502.0,1598.0,557.0,2.5,4.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rob Voigt,4.0,557.0,364.0,105.0,40.0,4.0,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Robert Schwarzenberg,2.0,737.6666666666666,705.6666666666666,672.3333333333334,567.6666666666666,3.3333333333333335,1.0,3.6666666666666665,1.0,0.0,No. of papers: 3
2021- 12-01,Robin Jia,4.0,2095.5,183.0,384.0,574.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 2
2021- 12-01,Roger Zimmermann,2.0,312.0,297.0,177.0,177.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ronald Cardenas,4.0,341.0,141.0,249.0,516.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rowan Zellers,3.0,665.0,749.0,1110.0,106.0,4.0,2.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rui Wang,4.0,469.0,157.0,12.0,118.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Rui Yan,4.0,354.0,218.0,1025.0,16.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ruisheng Cao,3.5,515.0,341.5,1441.0,693.0,2.5,2.0,2.5,1.0,0.0,No. of papers: 2
2021- 12-01,Rujun Han,4.0,185.0,160.0,1774.0,371.0,2.0,2.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ryu Iida,3.0,962.0,240.0,450.0,860.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Ryuichiro Higashinaka,4.0,392.0,289.0,1102.0,305.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,SHIZHE DIAO,4.0,805.0,552.0,398.0,3.0,2.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Saadia Gabriel,4.0,598.0,738.0,1724.0,1346.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Saiping Guan,4.0,545.0,407.0,222.0,1797.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sakriani Sakti,4.0,197.5,344.0,1962.0,442.0,2.0,2.0,2.0,1.0,0.0,No. of papers: 2
2021- 12-01,Salvatore Giorgi,4.0,559.0,698.0,564.0,2072.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sam Thomson,3.0,964.0,672.0,674.0,698.0,3.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sameer Bansal,3.0,925.0,1032.0,3758.0,707.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Samson Tan,4.0,510.0,336.0,438.0,77.0,3.0,1.0,3.0,3.0,0.0,No. of papers: 1
2021- 12-01,Samuel Bowman,3.0,838.0,304.0,2227.5,1551.0,3.25,2.0,2.0,1.0,0.0,No. of papers: 2
2021- 12-01,Samuel Cahyawijaya,4.0,770.0,143.0,1079.0,1117.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sandesh Swamy,3.0,2449.0,652.0,808.0,101.0,3.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sandipan Dandapat,4.0,531.5,170.5,670.5,320.0,2.25,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 12-01,Sanghwan Bae,3.0,528.0,277.0,102.0,969.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sangwoo Cho,3.0,483.0,484.0,567.0,147.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sanjeev Karn,4.0,1418.0,357.0,1454.0,415.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sarah Wiegreffe,4.0,856.0,463.0,2316.0,564.0,2.0,1.0,3.0,5.0,0.0,No. of papers: 1
2021- 12-01,Sarthak Dash,4.0,2857.0,431.0,819.0,714.0,3.0,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Satwik Bhattamishra,4.0,1449.0,1119.0,848.0,1791.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sebastian Krause,4.0,805.0,153.0,1007.0,662.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Seolhwa Lee,4.0,229.5,280.5,384.0,94.5,3.25,2.5,2.5,1.0,0.0,No. of papers: 2
2021- 12-01,Serra Tekiroglu,4.0,606.0,507.0,415.0,2038.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Seungwhan Moon,4.0,509.0,452.0,446.0,235.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sewon Min,4.0,705.0,632.0,1879.0,888.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Shamil Chollampatt,4.0,1405.0,490.0,273.0,4.0,4.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Shanbo Cheng,5.0,562.0,275.0,289.0,303.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Shangwen Lv,3.0,582.0,185.0,454.0,99.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Shaobo Cui,3.0,841.0,766.0,526.0,322.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sharod Roy Choudhury,5.0,730.0,527.0,971.0,774.0,4.5,5.0,5.0,1.0,0.0,No. of papers: 1
2021- 12-01,Shen Gao,4.0,236.0,223.0,586.0,9.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sheng Li,3.0,538.0,492.0,581.0,29.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sheng Shen,4.0,405.0,487.0,570.0,10.0,4.0,2.0,4.0,1.0,0.0,No. of papers: 1
2021- 12-01,Sheng Zhang,4.0,1113.0,258.0,1246.0,411.5,2.5,3.0,3.0,1.0,0.0,No. of papers: 2
